% # columns="iteration, evaluation, void, void, void, xmean", seed=978275, Tue Jun 23 16:51:13 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 8 0 0 0 0.011949788205682264 0.513037634317889 0.5850263109113696 0.15480331205567607
2 16 0 0 0 -0.02674203322895896 0.7491492848688905 0.6150685163896652 0.48898896938712755
3 24 0 0 0 0.1764588902477038 0.5929818784108044 0.7268721824410672 0.6307154113899294
4 32 0 0 0 0.7270640124634271 1.2053071762828695 0.6341634896174981 1.0406725193230624
5 40 0 0 0 0.36886642873561526 1.506348896474088 0.8279971049457195 1.2232655137014903
6 48 0 0 0 0.6638149628211838 0.9588294498922624 0.5933466977292097 1.1556469463626742
7 56 0 0 0 0.4343890009250638 1.287701248994206 0.5781025309573834 1.172292001446598
8 64 0 0 0 0.31537861508404175 1.4782762135951228 0.6072608974498708 1.2572694795073935
9 72 0 0 0 0.29540500587305585 1.4033930983478768 0.6813609337246389 1.1309163211183393
10 80 0 0 0 0.4436155925301758 1.7726048314993188 0.6785675477965077 1.1173757174441832
11 88 0 0 0 0.34987221293718795 1.4137173938382774 0.7151401639608345 0.9538214090957983
12 96 0 0 0 0.31001770019541514 1.5968473621680246 0.809424140826429 0.9207662241997623
13 104 0 0 0 0.2838638132125268 1.407727091651875 0.7640254587851105 0.9983579777468824
14 112 0 0 0 0.375837354638279 1.3996348663751996 0.5972648296027895 1.123414034578562
15 120 0 0 0 0.33460430957036935 1.3180294329927615 0.627657459448603 1.2618008704538957
16 128 0 0 0 0.48660993738514813 1.246519509666029 0.37803575982203114 1.4256478037599745
17 136 0 0 0 0.41561363207742946 1.2097541365006865 0.4356180359656754 1.3709720984902252
18 144 0 0 0 0.45967607080670203 1.5969925856009277 0.36629688397545196 1.3188069158881752
19 152 0 0 0 0.4710992406167448 1.4928311693861183 0.47365343105714575 1.306073482743589
20 160 0 0 0 0.4163707371780198 1.6793305829948182 0.5445051068840009 1.250232983889369
21 168 0 0 0 0.3906671939372001 1.5585544510225264 0.5651410022158637 1.2193628707670165
22 176 0 0 0 0.38572471732332014 1.5216977021188753 0.4236520530737367 1.3817211389920832
23 184 0 0 0 0.4059665523867979 1.730763218122612 0.48292745748528154 1.256522175248614
24 192 0 0 0 0.42647932734013594 1.705995038177349 0.4817568053329594 1.275892813105603
25 200 0 0 0 0.4243492565876941 1.664534428909926 0.40810657326651173 1.3523355179035086
26 208 0 0 0 0.4292031561599048 1.6809788534975696 0.34582752004306694 1.4529922800361033
27 216 0 0 0 0.46487004854748204 1.7246195683436818 0.3052769416131746 1.552489456499321
28 224 0 0 0 0.44979825250661537 1.6808527364626826 0.2949333215769618 1.5373905110490325
29 232 0 0 0 0.39383677329472455 1.68085888054275 0.32846432711581836 1.57813657446885
30 240 0 0 0 0.3478906903035571 1.6977561270212023 0.2821713866490797 1.7122850299337773
31 248 0 0 0 0.3709742204989461 1.775380241564349 0.3191963252093588 1.6040477394698387
32 256 0 0 0 0.3913478764525144 1.7357444596567577 0.28576603730053385 1.6584101660215722
33 264 0 0 0 0.4174238597140775 1.737350044319508 0.2554864345109829 1.69026925133856
34 272 0 0 0 0.4370330479414311 1.7473570140264827 0.2510164395509337 1.7014917932451574
35 280 0 0 0 0.42985278811586036 1.7357636625669117 0.2747305309213143 1.6503262580382594
36 288 0 0 0 0.43962685422812897 1.7310028202157641 0.26493499535746734 1.6553611363001097
37 296 0 0 0 0.4293973545973597 1.7283988649146926 0.2740294570743785 1.6743710105446938
38 304 0 0 0 0.42721970269885196 1.7015157235561622 0.2617975962151497 1.687068086026791
39 312 0 0 0 0.41383407410020784 1.6925214735444691 0.2642774838706243 1.7161998854825433
40 320 0 0 0 0.4240175569532719 1.6913339481065603 0.25964793680830284 1.7429924537546575
41 328 0 0 0 0.40666303988885877 1.6981224587984534 0.24168518088532226 1.79039082926901
42 336 0 0 0 0.4216246943927751 1.7009195087900675 0.2493153381136778 1.7844554994808703
43 344 0 0 0 0.4131403704319921 1.6888101796830755 0.253385234475578 1.8110002734364647
44 352 0 0 0 0.40468618187544647 1.6731753219544068 0.21441444608575355 1.8797851086272286
45 360 0 0 0 0.4206848039044861 1.6827696262514784 0.21440293799100432 1.9186414796686275
46 368 0 0 0 0.4222409924664107 1.6635393250946517 0.19391920960965572 2.0207445407470206
47 376 0 0 0 0.44299301828100496 1.678462597650613 0.1814305696361907 2.099673427217381
48 384 0 0 0 0.4552536327274851 1.7126240882454213 0.15650562809188676 2.221937339394788
49 392 0 0 0 0.4126900915596591 1.6952589483441376 0.1455789002385183 2.3091258468634552
50 400 0 0 0 0.4041455105839985 1.707695119015841 0.17240620688469663 2.190863088684039
51 408 0 0 0 0.41241570186478055 1.6845816183698779 0.16031651737597724 2.2811426744429837
52 416 0 0 0 0.4373460789551876 1.6846848319888057 0.15293156627435453 2.28308110002925
53 424 0 0 0 0.4645751462059344 1.6492964604618494 0.138694976104563 2.402030624513435
54 432 0 0 0 0.46208687743846305 1.64240411937095 0.13895246037955092 2.40522056986
55 440 0 0 0 0.429907676861442 1.635930990553768 0.14178486866529733 2.35058892009587
56 448 0 0 0 0.4531167686150421 1.6377202623551002 0.14415788879037272 2.303286244836724
57 456 0 0 0 0.4898615162266177 1.646423632709674 0.13793988230797027 2.377346668244137
58 464 0 0 0 0.5082726855103327 1.6516953270314194 0.12847511538062542 2.4524388001438058
